decade,airplane_damage,month,make,model,nature,accident_country,phase,total_occupants,total_fatalities,total_survivors
2000,Destroyed,6,Boeing,737-2J8C,Domestic Scheduled Passenger,Sudan,Approach ,117,116,1
2000,Destroyed,6,Boeing,737-2K9,Domestic Scheduled Passenger,Nigeria,En route ,117,117,0
2000,Destroyed,6,Boeing,737-2M2,Domestic Scheduled Passenger,Angola,Landing ,78,5,73
2000,Destroyed,6,Boeing,737-2T4,Domestic Scheduled Passenger,Algeria,Initial climb ,103,102,1
2000,Destroyed,6,Boeing,737-31B,International Scheduled Passenger,Greece,En route ,121,121,0
2000,Destroyed,6,Boeing,737-3Q8,Domestic Non Scheduled Passenger,Egypt,En route ,148,148,0
2000,Destroyed,6,Boeing,737-3T5,Domestic Scheduled Passenger,United States of America,Landing ,142,0,142
2000,Destroyed,6,Boeing,737-497,Domestic Scheduled Passenger,Indonesia,Landing ,140,21,119
2000,Destroyed,6,Boeing,737-4Q8,Domestic Scheduled Passenger,Indonesia,En route ,102,102,0
2000,Destroyed,6,Boeing,737-500 ?,Domestic Scheduled Passenger,Russia,Approach ,88,88,0
2000,Destroyed,6,Boeing,737-500 ?,Domestic Scheduled Passenger,United States of America,Takeoff ,115,0,115
2000,Destroyed,6,Boeing,737-7Q8,International Scheduled Passenger,Jamaica,Landing ,154,0,154
2000,Destroyed,6,Boeing,737-7Q8,International Scheduled Passenger,Japan,Landing ,165,0,165
2000,Destroyed,6,Boeing,737-8AL,International Scheduled Passenger,Cameroon,En route ,114,114,0
2000,Destroyed,6,Boeing,737-8D6,Domestic Scheduled Passenger,Brazil,En route ,154,154,0
2000,Destroyed,6,Boeing,737-8F2,International Scheduled Passenger,Netherlands,Approach ,135,9,126
2000,Destroyed,6,Boeing,747-209B,Cargo,Colombia,En route ,8,0,8
2000,Destroyed,6,Boeing,747-209B,International Scheduled Passenger,Pacific Ocean,En route ,225,225,0
2000,Destroyed,6,Boeing,747-412,International Scheduled Passenger,Taiwan,Takeoff ,179,83,96
2000,Destroyed,6,Boeing,757-21K,Domestic Scheduled Passenger,United States of America,En route ,64,64,0
2000,Destroyed,6,Boeing,767-219ER,Domestic Scheduled Passenger,United States of America,En route ,65,65,0
2000,Destroyed,6,Boeing,767-223ER,Domestic Scheduled Passenger,United States of America,En route ,92,92,0
2000,Destroyed,6,Boeing,767-2J6ER,International Scheduled Passenger,South Korea,Approach ,166,129,37
2000,Destroyed,6,Bristol,175 Britannia 253,Executive,Belarus,Approach ,5,5,0
2000,Destroyed,6,Bristol,175 Britannia 253,Executive,United States of America,Approach ,8,8,0
2000,Destroyed,6,Bristol,175 Britannia 253,Illegal Flight,Honduras,Landing ,3,1,2
2000,Destroyed,6,Bristol,175 Britannia 253,Int'l Non Scheduled Passenger,United States of America,Approach ,19,19,0
2000,Destroyed,6,British,Aerospace BAe-125 CC3 (HS-125-700),Domestic Non Scheduled Passenger,Norway,Landing ,16,4,12
2000,Destroyed,6,British,Aerospace BAe-146-200QT,Cargo,Indonesia,Approach ,6,6,0
2000,Destroyed,6,Britten-Norman,BN-2A-20 Islander,Domestic Scheduled Passenger,Vanuatu,En route ,10,2,8
2000,Destroyed,6,Britten-Norman,BN-2A-21 Islander,Ferry/positioning,Spain,En route ,2,1,1
2000,Destroyed,6,Britten-Norman,BN-2A-26 Islander,Domestic Non Scheduled Passenger,South Africa,En route ,9,9,0
2000,Destroyed,6,Britten-Norman,BN-2A-27 Islander,Ambulance,Canada,Approach ,1,1,0
2000,Destroyed,6,Britten-Norman,BN-2A-7 Islander,-,Canada,Standing ,0,0,0
2000,Destroyed,6,Canadair,CL-215-1A10,Fire fighting,Turkey,Maneuvering ,3,0,3
2000,Destroyed,6,Canadair,CL-215-6B11 (CL-415),Fire fighting,Italy,Maneuvering ,2,2,0
2000,Destroyed,6,Canadair,CL-600-2B16 Challenger 601-3R,Executive,Kazakhstan,Takeoff ,4,1,3
2000,Destroyed,6,Canadair,CL-600-2B16 Challenger 601-3R,International Scheduled Passenger,Armenia,Takeoff ,21,0,21
2000,Destroyed,6,Canadair,CL-600-2B16 Challenger 601-3R,Test,United States of America,Takeoff ,3,2,1
2000,Destroyed,6,CASA,C-212 Aviocar 200,Survey/research,Sweden,En route ,4,4,0
2000,Destroyed,6,CASA,CN-235M-200,Military,France,En route ,7,7,0
2000,Destroyed,6,CASA/IPTN,NC-212 Aviocar 200,Cargo,Indonesia,En route ,3,3,0
2000,Destroyed,6,CASA/Nurtanio,NC-212-M Aviocar 200,Military,Indonesia,En route ,18,18,0
2000,Destroyed,6,Cessna,208 Caravan 1,Cargo,Canada,Approach ,1,1,0
2000,Destroyed,6,Cessna,208 Caravan 1,Cargo,Namibia,Initial climb ,4,3,1
2000,Destroyed,6,Cessna,208 Caravan 1,Cargo,United States of America,Approach ,5,4,1
2000,Destroyed,6,Cessna,208 Caravan 1,Cargo,United States of America,En route ,1,1,0
2000,Destroyed,6,Cessna,208 Caravan 1,Domestic Non Scheduled Passenger,Ireland,Approach ,9,2,7
2000,Destroyed,6,Cessna,208 Caravan 1,Domestic Scheduled Passenger,Haiti,En route ,9,0,9
2000,Destroyed,6,Cessna,208 Caravan 1,Domestic Scheduled Passenger,Haiti,Initial climb ,6,0,6
2000,Destroyed,6,Cessna,208 Caravan 1,Parachuting,United States of America,En route ,10,10,0
2000,Destroyed,6,Cessna,208 Caravan 1,Private,United States of America,En route ,4,4,0
2000,Destroyed,6,Cessna,208 Caravan I,Domestic Non Scheduled Passenger,United States of America,En route ,6,0,6
2000,Destroyed,6,Cessna,208 Caravan I,Domestic Scheduled Passenger,United States of America,Initial climb ,10,10,0
2000,Destroyed,6,Cessna,208 Caravan I,Int'l Non Scheduled Passenger,Guatemala,En route ,14,11,3
2000,Destroyed,6,Cessna,208 Caravan I,Unknown,Canada,En route ,1,0,1
2000,Destroyed,6,Cessna,500 Citation I,Ambulance,Italy,Approach ,6,6,0
2000,Destroyed,6,Cessna,500 Citation I,Executive,United States of America,En route ,5,5,0
2000,Destroyed,6,Cessna,500 Citation I,Private,United Kingdom,Approach ,5,5,0
2000,Destroyed,6,Cessna,500 Citation I,Private,United States of America,Landing ,2,1,1
2000,Destroyed,6,Cessna,500 Citation I,Unknown,United States of America,Takeoff ,2,2,0
2000,Destroyed,6,Cessna,500ô˜Citation I,Ferry/positioning,United States of America,Initial climb ,3,3,0
2000,Destroyed,6,Cessna,500ô˜Citation I,Private,United States of America,Approach ,3,3,0
2000,Destroyed,6,Cessna,525A CitationJet CJ2,-,United States of America,Standing ,0,0,0
2000,Destroyed,6,Cessna,525ô˜CitationJet,-,United States of America,Standing ,0,0,0
2000,Destroyed,6,Cessna,525ô˜CitationJet,Ambulance,United States of America,En route ,6,6,0
2000,Destroyed,6,Cessna,525ô˜CitationJet,Executive,United States of America,Landing ,7,0,7
2000,Destroyed,6,Cessna,525ô˜CitationJet,Ferry/positioning,United States of America,Unknown ,1,1,0
2000,Destroyed,6,Cessna,525ô˜CitationJet,Training,United States of America,Landing ,4,0,4
2000,Destroyed,6,Cessna,550B Citation Bravo,Executive,United States of America,Approach ,8,8,0
2000,Destroyed,6,Cessna,560XL Citation XLS,Ambulance,Italy,En route ,2,2,0
2000,Destroyed,6,Cessna,560XL Citation XLS,Unknown,Venezuela,En route ,3,3,0
2000,Destroyed,6,Consolidated,PB2B-1 Catalina,Fire fighting,United States of America,Maneuvering ,2,2,0
2000,Destroyed,6,Convair,CV-580,Test,United States of America,En route ,3,3,0
2000,Destroyed,6,Convair,CV-580,Training,Canada,En route ,3,1,2
2000,Destroyed,6,Convair,CV-580F,Cargo,New Zealand,En route ,2,2,0
2000,Destroyed,6,Curtiss,C-46A-45-CU Commando,Cargo,United States of America,En route ,2,2,0
2000,Destroyed,6,Curtiss,C-46A-60-CS Commando,Domestic Non Scheduled Passenger,Colombia,Initial climb ,19,10,9
2000,Destroyed,6,Curtiss,YC-30 Condor II,Cargo,United States of America,Unknown ,2,0,2
2000,Destroyed,6,Curtiss,YC-30 Condor II,Executive,Switzerland,Landing ,3,2,1
2000,Destroyed,6,Curtiss,YC-30 Condor II,Training,United States of America,Approach ,3,3,0
2000,Destroyed,6,Dassault,Falcon 20D,Unknown,Bahamas,En route ,2,2,0
2000,Destroyed,6,Dassault,Falcon 900EX,Cargo,Canada,Initial climb ,3,0,3
2000,Destroyed,6,Dassault,Falcon 900EX,Executive,United States of America,En route ,3,1,2
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Cargo,Indonesia,En route ,3,3,0
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Cargo,United States of America,Takeoff ,1,1,0
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Domestic Non Scheduled Passenger,Canada,Initial climb ,5,1,4
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,French Polynesia,Initial climb ,20,20,0
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Indonesia,En route ,15,15,0
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Nepal,Approach ,9,9,0
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Nepal,Landing ,19,18,1
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Papua New Guinea,En route ,13,13,0
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Ferry/positioning,United States of America,Approach ,3,1,2
2000,Destroyed,6,de Havilland Canada,DHC-4 Caribou,Military,Egypt,En route ,9,9,0
2000,Destroyed,6,de Havilland Canada,DHC-8-202Q,Domestic Scheduled Passenger,United States of America,Approach ,49,49,0
2000,Destroyed,6,Dornier,328-110,-,United States of America,Standing ,0,0,0
2000,Destroyed,6,Douglas,C-47A-65-DL (DC-3C),Domestic Non Scheduled Passenger,Venezuela,En route ,24,24,0
2000,Destroyed,6,Douglas,C-47A-DL,Cargo,United States of America,En route ,2,2,0
2000,Destroyed,6,Douglas,DC-3-455 (C-49J),Domestic Non Scheduled Passenger,Colombia,Takeoff ,20,0,20
2000,Destroyed,6,Douglas,DC-3C (C-47A-DK),Cargo,Philippines,Initial climb ,4,4,0
2000,Destroyed,6,Fairchild,FH-227B,Cargo,Argentina,En route ,5,5,0
2000,Destroyed,6,Focke-Wulf,Fw 200C-4,Domestic Scheduled Passenger,Iran,Takeoff ,59,0,59
2000,Destroyed,6,Fokker,F-27 Friendship 200,Domestic Scheduled Passenger,Pakistan,Initial climb ,45,45,0
2000,Destroyed,6,Fokker,F-27 Friendship 500,Cargo,Somalia,Approach ,3,3,0
2000,Destroyed,6,GAF,Nomad N.22C,Demonstration,Germany,Maneuvering ,1,1,0
2000,Destroyed,6,Grumman,G-159 Gulfstream I,Cargo,United States of America,En route ,2,2,0
2000,Destroyed,6,Grumman,HU-16C Albatross,Private,Mexico,Approach ,3,3,0
2000,Destroyed,6,Gulfstream,Aerospace G-1159 Gulfstream II,Illegal Flight,Mexico,Landing ,4,0,4
2000,Destroyed,6,Gulfstream,Aerospace G-1159 Gulfstream II TT,Unknown,Venezuela,Approach ,2,2,0
2000,Destroyed,6,Gulfstream,Aerospace G-1159 Gulfstream III,Domestic Non Scheduled Passenger,United States of America,Approach ,18,18,0
2000,Destroyed,6,Gulfstream,Aerospace G-1159 Gulfstream III,Ferry/positioning,United States of America,Approach ,3,3,0
2000,Destroyed,6,Hawker Siddeley,HS-125-400,Training,United States of America,Maneuvering ,3,3,0
2000,Destroyed,6,IAI,1124 Westwind,Executive,Mexico,En route ,7,7,0
2000,Destroyed,6,IAI,1124 Westwind,Ferry/positioning,United States of America,Approach ,2,2,0
2000,Destroyed,6,Ilyushin,76MD,Cargo,Afghanistan,En route ,8,8,0
2000,Destroyed,6,Ilyushin,76MD,Ferry/positioning,Russia,Initial climb ,11,11,0
2000,Destroyed,6,Ilyushin,76MD,Military,Iran,En route ,275,275,0
2000,Destroyed,6,Ilyushin,76MD,Military,Russia,Landing ,228,0,228
2000,Destroyed,6,Ilyushin,76MD Adnan-1,Military,Iran,Unknown ,7,7,0
2000,Destroyed,6,Ilyushin,76TD,Cargo,Congo,Standing ,0,0,0
2000,Destroyed,6,Ilyushin,76TD,Cargo,Somalia,Initial climb ,11,11,0
2000,Destroyed,6,Ilyushin,76TD,Cargo,Sudan,Takeoff ,4,4,0
2000,Destroyed,6,Ilyushin,76TD,Cargo,Tanzania,Initial climb ,8,8,0
2000,Destroyed,6,Learjet,24,Cargo,Mexico,Approach ,2,2,0
2000,Destroyed,6,Learjet,24,Executive,United States of America,Initial climb ,4,0,4
2000,Destroyed,6,Learjet,24,Ferry/positioning,United States of America,En route ,2,2,0
2000,Destroyed,6,Learjet,25,Cargo,United States of America,Initial climb ,2,2,0
2000,Destroyed,6,Learjet,25,Cargo,United States of America,Landing ,2,1,1
2000,Destroyed,6,Learjet,25,Ferry/positioning,United States of America,Takeoff ,2,2,0
2000,Destroyed,6,Learjet,25C,Ambulance,United States of America,Landing ,5,1,4
2000,Destroyed,6,Learjet,25D,Test,United States of America,Landing ,2,0,2
2000,Destroyed,6,Learjet,35A,Ferry/positioning,Brazil,Initial climb ,2,2,0
2000,Destroyed,6,Learjet,35A,Ferry/positioning,United States of America,Approach ,2,2,0
2000,Destroyed,6,Learjet,35A,Ferry/positioning,United States of America,En route ,5,5,0
2000,Destroyed,6,Learjet,36A,Executive,Mexico,Approach ,9,9,0
2000,Destroyed,6,Learjet,36A,Military,United States of America,Takeoff ,4,0,4
2000,Destroyed,6,Learjet,45XR,Executive,United States of America,Landing ,2,0,2
2000,Destroyed,6,Learjet,45XR,Executive,United States of America,Takeoff ,6,4,2
2000,Destroyed,6,Learjet,45XR,Ferry/positioning,United States of America,Landing ,2,0,2
2000,Destroyed,6,Let,L-410UVP,Ferry/positioning,Nigeria,Approach ,5,5,0
2000,Destroyed,6,Let,L-410UVP,Passenger,Democratic Republic Congo,En route ,22,1,21
2000,Destroyed,6,Let,L-410UVP-E,Domestic Scheduled Passenger,Colombia,En route ,17,17,0
2000,Destroyed,6,Let,L-410UVP-E20,Domestic Scheduled Passenger,Brazil,En route ,19,19,0
2000,Destroyed,6,Lockheed,C-130A Hercules,Fire fighting,United States of America,Maneuvering ,3,3,0
2000,Destroyed,6,Lockheed,C-130E Hercules,Military,Iran,Approach ,94,94,0
2000,Destroyed,6,Lockheed,C-130H Hercules,Military training,Algeria,Unknown ,5,5,0
2000,Destroyed,6,Lockheed,C-130J-30 Super Hercules,Military,Afghanistan,Landing ,0,0,0
2000,Destroyed,6,Lockheed,HC-130H Hercules,Military,United States of America,En route ,7,7,0
2000,Destroyed,6,Lockheed,KC-130R Hercules,Military,Pakistan,Approach ,7,7,0
2000,Destroyed,6,Lockheed,L-100-20 Hercules,Military,Philippines,En route ,11,11,0
2000,Destroyed,6,Lockheed,L-100-30 Hercules,Cargo,Tanzania,Approach ,5,0,5
2000,Destroyed,6,Lockheed,L-188A Electra,Fire fighting,Canada,Maneuvering ,2,2,0
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Cargo,China,Takeoff ,7,3,4
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Cargo,Japan,Landing ,2,2,0
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Cargo,United States of America,Landing ,7,0,7
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Domestic Scheduled Passenger,China,Approach ,112,112,0
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Domestic Scheduled Passenger,Democratic Republic Congo,Takeoff ,94,3,91
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Domestic Scheduled Passenger,Nigeria,Landing ,110,108,2
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Domestic Scheduled Passenger,Spain,Takeoff ,172,154,18
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Domestic Scheduled Passenger,Thailand,Landing ,130,90,40
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Domestic Scheduled Passenger,Turkey,Approach ,57,57,0
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,International Scheduled Passenger,Italy,Takeoff ,110,110,0
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,International Scheduled Passenger,United States of America,En route ,88,88,0
2000,Destroyed,6,McDonnell Douglas,C-17A Globemaster III,Int'l Non Scheduled Passenger,Venezuela,En route ,160,160,0
2000,Destroyed,6,McDonnell Douglas,DC-8-62,Cargo,Mexico,Approach ,2,1,1
2000,Destroyed,6,McDonnell Douglas,DC-8-62,Cargo,United States of America,Approach ,3,0,3
2000,Destroyed,6,McDonnell Douglas,DC-8-62,Cargo,United States of America,Initial climb ,3,3,0
2000,Destroyed,6,National Aerospace Laboratories (NAL),Saras,Test,India,En route ,3,3,0
2000,Destroyed,6,North-American-Rockwell,Sabreliner CT-39A,Cargo,Mexico,Takeoff ,3,3,0
2000,Destroyed,6,PZL-Mielec,M28 Skytruck,Military,Indonesia,En route ,4,4,0
2000,Destroyed,6,Reims,Cessna F406 Caravan II,Ferry/positioning,United Kingdom,En route ,1,1,0
2000,Destroyed,6,Rockwell,Sabreliner 65,Executive,United States of America,Approach ,6,6,0
2000,Destroyed,6,Sino,Swearingen SJ30-2,Test,United States of America,Maneuvering ,1,1,0
2000,Destroyed,6,SNCASO,SO.30P Bretagne,Test,United States of America,Takeoff ,2,2,0
2000,Destroyed,6,Swearingen,SA226-TC Metro II,Cargo,United States of America,En route ,2,2,0
2000,Destroyed,6,Swearingen,SA227-AC Metro III,Cargo,Australia,En route ,1,1,0
2000,Destroyed,6,Swearingen,SA227-AT Merlin IVC,Cargo,United States of America,Approach ,1,1,0
2000,Destroyed,6,Swearingen,SA227-AT Merlin IVC,Domestic Non Scheduled Passenger,United States of America,Approach ,6,2,4
2000,Destroyed,6,Transall,C-160NG,Cargo,Indonesia,Landing ,7,0,7
2000,Destroyed,6,Tupolev,134A-3,Domestic Scheduled Passenger,Russia,Landing ,57,6,51
2000,Destroyed,6,Tupolev,154M,Domestic Scheduled Passenger,Iran,Approach ,119,119,0
2000,Destroyed,6,Tupolev,154M,Domestic Scheduled Passenger,Russia,Approach ,145,145,0
2000,Destroyed,6,Tupolev,154M,Domestic Scheduled Passenger,Ukraine,En route ,170,170,0
2000,Destroyed,6,Tupolev,154M,International Scheduled Passenger,Atlantic Ocean,En route ,78,78,0
2000,Destroyed,6,Tupolev,154M,International Scheduled Passenger,Iran,En route ,168,168,0
2000,Destroyed,6,Yakovlev,42D,Int'l Non Scheduled Passenger,Turkey,Approach ,75,75,0
2000,Minor,6,Aerospatiale/BAC Concerde,101,International Scheduled Passenger,Atlantic Ocean,En route ,45,0,45
2000,Minor,6,Airbus,0,International Scheduled Passenger,South Africa,Takeoff ,274,0,274
2000,Minor,6,Airbus,A320-232,Domestic Scheduled Passenger,United States of America,Landing ,146,0,146
2000,Minor,6,Airbus,A321-131,International Scheduled Passenger,Algeria,Landing ,67,0,67
2000,Minor,6,Airbus,A330-203,International Scheduled Passenger,United States of America,Taxi ,247,0,247
2000,Minor,6,Airbus,A330-301,International Scheduled Passenger,Guam,Approach ,115,0,115
2000,Minor,6,Airbus,A330-301,International Scheduled Passenger,Indian Ocean,En route ,315,0,315
2000,Minor,6,Airbus,A340-313,International Scheduled Passenger,Kenya,Landing ,122,0,122
2000,Minor,6,Antonov,12,Unknown,Turkey,En route ,5,0,5
2000,Minor,6,ATR-42-320,0,Domestic Scheduled Passenger,Norway,Takeoff ,25,0,25
2000,Minor,6,Avro,RJ.100,International Scheduled Passenger,Germany,En route ,56,0,56
2000,Minor,6,Boeing,717-23S,Domestic Scheduled Passenger,United States of America,Approach ,83,0,83
2000,Minor,6,Boeing,727-227,Cargo,Canada,Landing ,3,0,3
2000,Minor,6,Boeing,727-2M7,Cargo,United States of America,Landing ,3,0,3
2000,Minor,6,Boeing,737-230,Domestic Scheduled Passenger,South Africa,Takeoff ,112,0,112
2000,Minor,6,Boeing,737-2M2,International Scheduled Passenger,Namibia,En route ,46,0,46
2000,Minor,6,Boeing,747-251B,Int'l Non Scheduled Passenger,United Kingdom,Landing ,446,0,446
2000,Minor,6,Boeing,747-428BCF,International Scheduled Passenger,India,Taxi ,229,0,229
2000,Minor,6,Boeing,767-31KER,International Scheduled Passenger,France,En route ,0,0,0
2000,Minor,6,Boeing,777-222ER,International Scheduled Passenger,United Kingdom,Standing ,205,0,205
2000,Minor,6,Boeing,777-2H6ER,International Scheduled Passenger,Australia,Takeoff ,0,0,0
2000,Minor,6,Britten-Norman,BN-2A-8 Islander,Unknown,Venezuela,Takeoff ,1,0,1
2000,Minor,6,Canadair,CL-600-2B19 Regional Jet CRJ-100ER,Domestic Scheduled Passenger,United States of America,En route ,54,0,54
2000,Minor,6,Canadair,CL-600-2B19 Regional Jet CRJ-100ER,Domestic Scheduled Passenger,United States of America,Landing ,32,0,32
2000,Minor,6,CASA/Nurtanio,NC-212 Aviocar 100,Domestic Scheduled Passenger,Indonesia,Taxi ,16,0,16
2000,Minor,6,CASA/Nurtanio,NC-212-A4 Aviocar 100,Domestic Scheduled Passenger,Indonesia,Landing ,15,0,15
2000,Minor,6,CASA/Nurtanio,NC-212-CC4 Aviocar 200,Unknown,Indonesia,Standing ,2,0,2
2000,Minor,6,Cessna,208 Caravan I,Parachuting,United States of America,Approach ,1,0,1
2000,Minor,6,Dassault,Falcon 900EX,Cargo,Kenya,Taxi ,0,0,0
2000,Minor,6,de Havilland Canada,DHC-4 Caribou,Passenger,Canada,Landing ,7,0,7
2000,Minor,6,Dornier,328-110,Domestic Scheduled Passenger,United Kingdom,Takeoff ,20,0,20
2000,Minor,6,Douglas,DC-3C,Passenger,Colombia,En route ,30,0,30
2000,Minor,6,Embraer,EMB-110P1 Bandeirante,Ferry/positioning,Brazil,En route ,7,0,7
2000,Minor,6,Embraer,EMB-135LR (ERJ-135LR),International Scheduled Passenger,United States of America,Landing ,40,0,40
2000,Minor,6,Focke-Wulf,Fw 200C-4,Domestic Scheduled Passenger,Brazil,En route ,0,0,0
2000,Minor,6,Focke-Wulf,Fw 200C-4,Domestic Scheduled Passenger,Nigeria,Landing ,91,0,91
2000,Minor,6,Fokker,F-27 Friendship 500,Ferry/positioning,United Kingdom,En route ,3,0,3
2000,Minor,6,Fokker,F-28 Fellowship 4000,Domestic Scheduled Passenger,Indonesia,Taxi ,55,0,55
2000,Minor,6,Hawker Siddeley,HS-748-225 Srs. 2A,Ferry/positioning,United Kingdom,Landing ,2,0,2
2000,Minor,6,Ilyushin,76TD,Cargo,Saudi Arabia,En route ,7,1,6
2000,Minor,6,MBB,HFB-320 Hansa Jet,Cargo,United States of America,Takeoff ,4,0,4
2000,Minor,6,McDonnell Douglas,C-17A Globemaster III,Cargo,China,Landing ,0,0,0
